Name,Link
Усадьба Демидовых,https://um.mos.ru/houses/usadba-demidovykh/
Гостиница и ресторан «Эльдорадо»,https://um.mos.ru/houses/gostinitsa-i-restoran-eldorado/
Московский Международный торгово-промышленный банк Л.С. Полякова,https://um.mos.ru/houses/moskovskiy_mezhdunarodnyy_torgovo_promyshlennyy_bank_l_s_polyakova/
Зоологический музей,https://um.mos.ru/houses/zoologicheskiy_muzey/
Московский Архив Коллегии Иностранных дел,https://um.mos.ru/houses/korpus-izdatelstva-p-i-yurgensona/
Станция метро «Лубянка»,https://um.mos.ru/houses/stantsiya_metro_lubyanka/
Станция метро «Александровский сад»,https://um.mos.ru/houses/stantsiya_metro_aleksandrovskiy_sad/
"Дом, в котором жила М.И. Цветаева",https://um.mos.ru/houses/dom_v_kotorom_zhila_m_i_tsvetaeva/
Здание газеты «Известия»,https://um.mos.ru/houses/izvestiya/
Музыкальный театр им. Станиславского и Немировича-Данченко,https://um.mos.ru/houses/muzykalnyy_teatr_im_stanislavskogo_i_nemirovicha_danchenko/
Дом Правдиной,https://um.mos.ru/houses/dom_pravdinoy/
Дом Разумовского - Шереметева,https://um.mos.ru/houses/dom_razumovskogo_sheremeteva/
Торгсин,https://um.mos.ru/houses/torgsin/
"Церковь Зачатия праведной Анны, что в углу",https://um.mos.ru/houses/tserkov-zachatiya-pravednoy-anny-chto-v-uglu/
Усадьба Грачевых,https://um.mos.ru/houses/usadba_grachevykh/
Ансамбль Спасо-Андроникова монастыря,https://um.mos.ru/houses/ansambl_spaso_andronikova_monastyrya/
Сандуновские бани,https://um.mos.ru/houses/sandunovskie-bani/
Церковь Знамения на Шереметевом дворе,https://um.mos.ru/houses/tserkov_znameniya_na_sheremetevom_dvore/
"Бывшая гостиница ""Дюссо""",https://um.mos.ru/houses/byvshaya-gostinitsa-dyusso/
Здание Наркомата Земледелия,https://um.mos.ru/houses/zdanie_narkomata_zemledeliya/
Московский коммерческий институт,https://um.mos.ru/houses/moskovskiy_kommercheskiy_institut/
Храм Христа Спасителя,https://um.mos.ru/houses/khram-khrista-spasitelya-volhonka/
Студенческое общежитие Коммунистического университета национальных меньшинств Запада имени Ю.Ю. Мархлевского,https://um.mos.ru/houses/studencheskoe_obshchezhitie_kommunisticheskogo_universiteta_natsionalnykh_menshinstv_zapada_imeni_yu/
"Жилой дом, арх. А.Г. Мордвинов",https://um.mos.ru/houses/zhiloy_dom_arkh_a_g_mordvinov/
Богадельня московского дворянства им. С.Д. Нечаева,https://um.mos.ru/houses/bogadelnya-moskovskogo-dvoryanstva-im-s-d-nechaeva/
Доходный дом архитектора Л. Кекушева,https://um.mos.ru/houses/dokhodnyy_dom_arkhitektora_l_kekusheva/
Городская усадьба Н. Е. Струйского,https://um.mos.ru/houses/gorodskaya_usadba_n_e_struyskogo/
Хавско-Шаболовский жилой комплекс,https://um.mos.ru/houses/khavsko_shabolovskiy_zhiloy_kompleks/
Усадьба М.П. Клаповской,https://um.mos.ru/houses/usadba_m_p_klapovskoy/
"Усадебный комплекс Щукина П.И., кон. XIX - нач. ХХ вв.",https://um.mos.ru/houses/usadebnyy-kompleks-shchukina-p-i-kon-xix-nach-khkh-vv/
Церковь Николы в Хамовниках,https://um.mos.ru/houses/tserkov-nikoly-v-khamovnikakh/
Усадьба Карабановых,https://um.mos.ru/houses/usadba_karabanovykh/
Палаты Сверчковых,https://um.mos.ru/houses/palaty_sverchkovykh_8062/
Рождественский монастырь,https://um.mos.ru/houses/rozhdestvenskiy_monastyr/
Дом-коммуна на 2-м Донском проезде,https://um.mos.ru/houses/dom-kommuna-tekstilnogo-instituta/
Дом Бройдо,https://um.mos.ru/houses/dom_broydo/
Дом Мясоедова,https://um.mos.ru/houses/dom_myasoedova/
Дом Поливанова,https://um.mos.ru/houses/dom_polivanova/
Усадьба Замятина - Третьякова,https://um.mos.ru/houses/usadba-zamyatina-tretyakova/
Богадельня им. И.Н. Геера,https://um.mos.ru/houses/bogadelnya-im-i-n-geera/
Собор Богоявления в Елохове,https://um.mos.ru/houses/sobor_bogoyavleniya_v_elokhove/
Здание Госбанка СССР,https://um.mos.ru/houses/zdanie-gosbanka-sssr/
Дом М.А. Дмитриева-Мамонова,https://um.mos.ru/houses/dom_m_a_dmitrieva_mamonova/
Особняк К.А. Гутхейля в Мертвом переулке,https://um.mos.ru/houses/osobnyak_k_a_gutkheylya/
Ресторан «Золотой колос»,https://um.mos.ru/houses/restoran-zolotoy-kolos/
Кустарный музей,https://um.mos.ru/houses/kustarnyy_muzey/
Дача Строгановых на Яузе,https://um.mos.ru/houses/dacha_stroganovykh_na_yauze/
Палаты Араслановых,https://um.mos.ru/houses/palaty_araslanovykh/
Церковь Трифона в Напрудном,https://um.mos.ru/houses/tserkov-trifona-v-naprudnom/
Городская усадьба М.С. Грачева,https://um.mos.ru/houses/gorodskaya_usadba_m_s_gracheva/
Грот в «Кусково»,https://um.mos.ru/houses/grot_v_kuskovo/
Царский павильон XV Всероссийской торгово-промышленной и художественной выставки,https://um.mos.ru/houses/tsarskiy-pavilon-xv-vserossiyskoy-torgovo-promyshlennoy-i-khudozhestvennoy-vystavki/
Доходный дом А.М. Михайлова,https://um.mos.ru/houses/dokhodnyy_dom_a_m_mikhaylova/
Здание Совета Труда и Обороны,https://um.mos.ru/houses/zdanie-soveta-truda-i-oborony/
Городская усадьба Талызиных-Устиновых,https://um.mos.ru/houses/dom_talyzina/
Доходный дом А.В.Красногоровой - Блиновых,https://um.mos.ru/houses/dokhodnyy_dom_a_v_krasnogorovoy_blinovykh/
Ново-Никольские (Иверские) торговые ряды,https://um.mos.ru/houses/novo_nikolskie_iverskie_torgovye_ryady/
"ВДНХ, Павильон №66",https://um.mos.ru/houses/vdnkh_pavilon_66/
Доходный дом Н.Г. Григорьева,https://um.mos.ru/houses/dokhodnyy_dom_grigoreva/
"Археологические работы на территории ОКН Церковь Косьмы и Дамиана, что в Шубине",https://um.mos.ru/houses/tserkov_kosmy_i_damiana_5435/
"Доходный дом, 1869-1873 гг., 1876 г. (Библиотека ""Дом А. Ф. Лосева"")",https://um.mos.ru/houses/dokhodnyy_dom_1869_1873_gg_1876_g/
Покровские казармы,https://um.mos.ru/houses/pokrovskie-kazarmy/
Усадьба промышленников Павловых,https://um.mos.ru/houses/usadba_promyshlennikov_pavlovykh/
Усадьба Разумовских-Шереметевых,https://um.mos.ru/houses/usadba_razumovskikh_sheremetevykh/
Торговый дом Третьяковых с банком «Лионский кредит»,https://um.mos.ru/houses/torgovyy_dom_tretyakovykh_s_bankom_lionskiy_kredit/
Шереметьевское подворье,https://um.mos.ru/houses/sheremetevskoe_podvore/
Доходный дом А.К.Ечкина,https://um.mos.ru/houses/dokhodnyy_dom_a_k_echkina/
Гимназия Касицына,https://um.mos.ru/houses/gimnaziya_kasitsyna/
«Дом ста роялей»,https://um.mos.ru/houses/dom_sta_royaley/
Мосторг,https://um.mos.ru/houses/univermag_mostorga_na_krasnoy_presne/
Городская усадьба Г.А.Каратаевой - И.В.Морозова,https://um.mos.ru/houses/osobnyak_ivana_morozova/
"Церковь Сергия, что в Крапивниках",https://um.mos.ru/houses/tserkov-sergiya-chto-v-krapivnikakh/
Городская усадьба XVIII-XIX вв. с флигелем ХХ в.,https://um.mos.ru/houses/gorodskaya_usadba_xviii_xix_vv_s_fligelem_khkh_v/
Церковь Св. Екатерины,https://um.mos.ru/houses/tserkov_sv_ekateriny/
"Дом Скакового общества, 1903-1905 гг., архитектор Иван Жолтовский",https://um.mos.ru/houses/dom_skakovogo_obshchestva_1903_1905_gg_arkhitektor_ivan_zholtovskiy/
Большой дворец музея-заповедника «Царицыно»,https://um.mos.ru/houses/bolshoy_dvorets_muzeya_zapovednika_tsaritsyno/
Дом актрисы М.Н. Ермоловой,https://um.mos.ru/houses/dom_aktrisy_m_n_ermolovoy/
Городская усадьба Ю.Т. Крестовниковой,https://um.mos.ru/houses/gorodskaya-usadba-yu-t-krestovnikovoy-/
Бывший дом Э.А. фон Беренса,https://um.mos.ru/houses/byvshiy_dom_e_a_fon_berensa_8066/
Особняк И.И.Некрасова,https://um.mos.ru/houses/osobnyak_i_i_nekrasova/
Городская усадьба П.И. Демидова - А.Б. Куракина,https://um.mos.ru/houses/gorodskaya_usadba_p_i_demidova_a_b_kurakina/
Банк Товарищества П.М.Рябушинского,https://um.mos.ru/houses/bank_tovarishchestva_p_m_ryabushinskogo/
Церковь Московской общины старообрядцев-поморцев,https://um.mos.ru/houses/tserkov-moskovskoy-obshchiny-staroobryadtsev-pomortsev/
Станция метро «Киевская» (кольцевая),https://um.mos.ru/houses/stantsiya-metro-kievskaya-koltsevaya/
"Клуб завода ""Каучук""",https://um.mos.ru/houses/klub-zavoda-kauchuk/
Усадьба Милютиных,https://um.mos.ru/houses/usadba_milyutinykh/
Церковь Феодора Студита у Никитских ворот,https://um.mos.ru/houses/tserkov_feodora_studita_u_nikitskikh_vorot/
Клуб союза коммунальников им. С. М. Зуева,https://um.mos.ru/houses/klub_soyuza_kommunalnikov_im_s_m_zueva/
Здание Министерства путей сообщения,https://um.mos.ru/houses/zapasnyy_dvorets/
Церковь Троицы на Воробьевых горах,https://um.mos.ru/houses/tserkov_troitsy_na_vorobevykh_gorakh/
Музей В. Маяковского,https://um.mos.ru/houses/muzey_v_mayakovskogo/
Дача Лямина,https://um.mos.ru/houses/dacha-lyamina/
"Завод ""Борец""",https://um.mos.ru/houses/zavod_borets/
Здание Городской думы,https://um.mos.ru/houses/zdanie-gorodskoy-dumy-1890-1892-gg/
Дом с майоликами,https://um.mos.ru/houses/dom_s_mayolikami/
Дом РОСТА,https://um.mos.ru/houses/dom_rosta/
5-й дом Советов,https://um.mos.ru/houses/5_y_dom_sovetov/
Чижовское подворье,https://um.mos.ru/houses/chizhovskoe_podvore/
Средние торговые ряды,https://um.mos.ru/houses/srednie_torgovye_ryady/
Жилой дом Военно-инженерной академии им. В.В. Куйбышева,https://um.mos.ru/houses/zhiloy-dom-voenno-inzhenernoy-akademii-im-v-v-kuybysheva/
Польский католический храм Св. Апостолов Петра и Павла,https://um.mos.ru/houses/polskiy_katolicheskiy_khram_sv_apostolov_petra_i_pavla/
«Дом артистов»,https://um.mos.ru/houses/dom_artistov/
Конторский дом Сытина,https://um.mos.ru/houses/kontorskiy-dom-sytina/
Дом с «галдарейками»,https://um.mos.ru/houses/dom_s_galdareykami/
Жилой дом XVIII–XIX вв. (Государственная публичная историческая библиотека России),https://um.mos.ru/houses/istoricheskaya_biblioteka/
"Театр ""Ленком""",https://um.mos.ru/houses/teatr_lenkom/
Усадьба Алексеевых,https://um.mos.ru/houses/usadba-alekseevykh/
Здание спортивного общества «Динамо»,https://um.mos.ru/houses/zdanie_sportivnogo_obshchestva_dinamo/
ГНИИ авиационной и космической медицины. (Ресторан «Мавритания»),https://um.mos.ru/houses/restoran-mavritaniya/
Торговый дом Аршинова,https://um.mos.ru/houses/torgovyy_dom_arshinova/
Бывшая усадьба Римского-Корсакова,https://um.mos.ru/houses/byvshaya_usadba_rimskogo_korsakova/
Церковь Живоначальной Троицы в Останкине,https://um.mos.ru/houses/tserkov_zhivonachalnoy_troitsy_v_ostankine/
Дом генерала Орлова,https://um.mos.ru/houses/dom_generala_orlova/
Усадьба А.Н.Соймонова,https://um.mos.ru/houses/usadba_a_n_soymonova/
Слободской дворец,https://um.mos.ru/houses/slobodskoy_dvorets/
Дом Романова или «Романовка»,https://um.mos.ru/houses/dom_romanova_ili_romanovka/
